"Player","Team","Position","Rk","Status","Age","Opponent","FPts","FP/G","GP","AB","R","H","2B","3B","HR","RBI","BB","SO","SB","CS","AVG","OBP","SLG","OPS"
"Josh Watson","OAK","OF","5375","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kevin Watson","ARI","OF","5376","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kristopher Watts","PIT","C","5377","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gianfranco Wawoe","SEA","SS","5378","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bo Way","LAA","OF","5379","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Weaver","ATL","SS","5380","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brenden Webb","BAL","OF","5381","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Donnie Webb","CLE","OF","5382","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Garrett Weber","ARI","3B","5383","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Skyler Weber","OAK","C","5384","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Beamer Weems","SD","SS","5385","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nicholas Weglarz","TB","OF","5386","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Albee Weiss","MIN","C,OF","5387","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Erich Weiss","PIT","3B","5388","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Stefan Welch","NYM","1B","5389","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ronnie Welty","BAL","OF","5390","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Harrison Wenson","LAA","C","5391","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chase Wentz","PIT","OF","5392","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bobby Wernes","HOU","3B","5393","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Aaron Westlake","DET","1B","5394","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Westmoreland","BOS","OF","5395","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Drew Wharton","CHC","OF","5396","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dalton Wheat","KC","OF","5397","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Wheeler","ARI","3B","5398","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tim Wheeler","COL","OF","5399","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Josh Whitaker","OAK","OF","5400","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Max White","COL","OF","5401","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Zeek White","CIN","OF","5402","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sutton Whiting","CHC","2B,SS","5403","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marc Wik","BAL","OF","5404","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brett Wiley","STL","SS","5405","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Byron Wiley","CIN","OF","5406","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jesse Wilkening","PHI","C","5407","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Shannon Wilkerson","BOS","OF","5408","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kyle Wilkie","PIT","C","5409","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andy Wilkins","(N/A)","1B","5410","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000"
"Slade Wilks","(N/A)","3B","5411","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jackson Willeford","KC","2B","5412","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cameron Williams","LAA","OF","5413","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chris Williams","MIN","C,1B","5414","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Christian Williams","TOR","1B,3B","5415","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Deion Williams","WSH","SS","5416","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Donivan Williams","STL","3B","5417","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Everett Williams","SD","OF","5418","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jaquez Williams","SD","1B","5419","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kevin Williams","LAA","OF","5420","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Williams","STL","SS","5421","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Steven Williams","NYY","OF","5422","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Drevian Williams-Nelson","LAA","OF","5423","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Clay Williamson","WSH","OF","5424","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jason Willow","BAL","SS","5425","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cody Wilson","WSH","OF","5426","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eli Wilson","PIT","C","5427","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Irving Wilson","STL","C","5428","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ivan Wilson","NYM","OF","5429","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jacob Wilson","WSH","2B,3B","5430","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kenny Wilson","TOR","OF","5431","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Russell Wilson","NYY","2B","5432","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rixon Wingrove","PHI","1B","5433","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Robert Matt Winn","SF","C","5434","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dash Winningham","NYM","1B","5435","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carl Wise","TOR","3B","5436","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"J.T. Wise","LAD","C","5437","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brett Wisely","TB","2B","5438","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Travis Witherspoon","LAA","OF","5439","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tanner Witt","(N/A)","SS","5440","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jantzen Witte","BOS","3B","5441","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Garrett Wittels","STL","2B","5442","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adam Witter","SF","1B","5443","FA","37","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jeremy Wolf","NYM","1B","5444","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hunter Wolfe","KC","SS","5445","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joey Wong","COL","SS","5446","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brandon Wood","SD","3B,SS","5447","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eric Wood","PIT","3B","5448","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"J.B. Woodman","STL","OF","5449","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Colby Woodmansee","NYM","SS","5450","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K.J. Woods","MIA","OF","5451","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Scott Woodward","LAD","3B","5452","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trent Woodward","HOU","3B","5453","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"John Wooten","SD","3B","5454","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Danny Worth","HOU","2B,SS","5455","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kyle Wren","BOS","OF","5456","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Stephen Wrenn","HOU","OF","5457","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chad Wright","DET","OF","5458","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan Wright","CIN","2B","5459","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ty Wright","CHC","OF","5460","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Zach Wright","PHI","C","5461","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gui Yuan Xu","BAL","1B,OF","5462","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jake Yacinich","LAA","SS","5463","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Willy Yahn","BAL","3B","5464","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Julian Yan","COL","OF","5465","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yoel Yanqui","ARI","1B","5466","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Yarbrough","LAA","2B","5467","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bruce Yari","CIN","1B","5468","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Henry Yates","LAD","OF","5469","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Collin Yelich","ATL","C","5470","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Yepez","ATL","C","5471","FA","39","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"James Yezzo","WSH","1B","5472","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Yockey","BOS","OF","5473","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Edwin Yon","CIN","OF","5474","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Micah Yonamine","PHI","C,1B","5475","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trey York","MIL","2B","5476","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chesny Young","CHC","2B","5477","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Delwyn Young","WSH","OF","5478","FA","38","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kamran Young","MIN","OF","5479","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Young","LAA","OF","5480","FA","38","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ty Young","TB","3B","5481","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan Youngblood","PIT","OF","5482","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin Yount","LAD","3B","5483","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yeyson Yrizarri","TEX","SS","5484","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Enmanuel Zabala","NYM","OF","5485","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mario Zabala","(N/A)","OF","5486","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kevin Zaborowski","(N/A)","OF","5487","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cole Zabowski","DET","1B","5488","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"James Zamarripa","SEA","OF","5489","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Abraham Zambrano","TEX","2B","5490","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Christian Zamora","ATL","OF","5491","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Zach Zaneski","TEX","C","5492","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Corey Zangari","CHW","1B","5493","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jacob Zanon","NYM","OF","5494","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nelfi Zapata","NYM","C","5495","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Oliver Zapata","CHC","OF","5496","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pedro Zapata","NYM","OF","5497","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Zapete","BOS","3B","5498","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Danny Zardon","PHI","3B","5499","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Shawn Zarraga","CIN","C","5500","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Stephen Zavala","STL","C","5501","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lance Zawadzki","TOR","2B","5502","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Garrett Zech","LAD","OF","5503","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Shane Zeile","DET","C","5504","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C.J. Ziegler","SF","1B","5505","FA","35","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tim Zier","PHI","2B","5506","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jeffrey Zimmerman","SEA","1B","5507","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jordan P, Zimmerman","LAA","2B","5508","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Delvin Zinn","CHC","SS","5509","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alan Zinter","CLE","1B","5510","FA","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"John Ziznewski","CHW","3B,SS","5511","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jack Zoellner","PHI","3B","5512","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adam Zornes","SD","C","5513","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mike Zuanich","COL","1B","5514","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eduardo de Oleo","ARI","C","5515","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brent gibbs","PIT","C","5516","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Stijn van der Meer","HOU","SS","5517","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eliezer Alvarez","TEX","2B","5518","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Max Kepler","MIN","OF","5519","NT 4","27","","-0.5","-0.17","3","7","0","1","0","0","0","0","0","3","0","0",".143",".143",".143",".286"
"Gary Sanchez","NYY","C","5520","ZL","28","","-0.5","-0.25","2","2","0","0","0","0","0","0","0","1","0","0",".000",".000",".000",".000"
"Elias Diaz","COL","C","5521","FA","30","","-0.5","-0.25","2","2","0","0","0","0","0","0","0","1","0","0",".000",".000",".000",".000"
"Francisco Pena","CIN","C","5522","FA","31","","-0.5","-0.06","8","7","0","1","0","0","0","0","0","3","0","0",".143",".143",".143",".286"
"Jordany Valdespin","MIN","2B","5523","FA","32","","-0.5","-0.25","2","4","0","0","0","0","0","0","0","1","0","0",".000",".000",".000",".000"
"Kyle Waldrop","CIN","OF","5524","FA","29","","-0.5","-0.5","1","1","0","0","0","0","0","0","0","1","0","0",".000",".000",".000",".000"
"Steven Baron","CLE","C","5525","FA","30","","-1","-0.25","4","11","0","0","0","0","0","0","0","2","0","0",".000",".000",".000",".000"
"Jordan Danks","(N/A)","OF","5526","FA","34","","-1","-0.25","4","4","0","0","0","0","0","0","0","2","0","0",".000",".000",".000",".000"
"Jason Pridie","ARI","OF","5527","FA","37","","-1","-0.17","6","9","0","0","0","0","0","0","1","4","0","0",".000",".100",".000",".100"
"Garin Cecchini","KC","1B,3B,SS","5528","FA","29","","-1.5","-0.75","2","4","0","0","0","0","0","0","0","3","0","0",".000",".000",".000",".000"
"Juan Centeno","BOS","C","5529","FA","31","","-1.5","-0.15","10","21","0","1","1","0","0","0","2","7","0","0",".048",".130",".095",".226"
