"Player","Team","Position","Rk","Status","Age","Opponent","FPts","FP/G","GP","AB","AVG","RC","TB","XBH","HBP","IBB","SH","SF","GIDP","Sl","CYC"
"K.J. Harrison","MIL","C","1701","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Hearn","ATL","OF","1702","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jiter Heredia","ARI","3B","1703","FA","17","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Elier Hernandez","KC","OF","1704","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brayan Hernandez","MIA","OF","1705","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"John Hicks","ARI","C","1706","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Patrick Hilson","SF","OF","1707","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gabe Holt","MIL","OF","1708","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mason House","SD","OF","1709","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eric Jagielo","MIA","1B,3B","1710","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Branlyn Jaraba","MIL","SS","1711","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eric Jenkins","TEX","OF","1712","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Juan Jerez","PIT","2B","1713","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Anthony Jimenez","SEA","OF","1714","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cooper Johnson","DET","C","1715","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gosuke Katoh","NYY","2B","1716","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Fernando Kelli","CHC","OF","1717","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dalton Kelly","SEA","1B","1718","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brett Kinneman","PIT","OF","1719","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Grant Koch","PIT","C","1720","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tyler Krieger","CLE","2B","1721","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Steven Kwan","CLE","OF","1722","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Gavin LaValley","CIN","3B","1723","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Danny Lantigua","CIN","OF","1724","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Laurencio","DET","3B","1725","BART","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Charles Leblanc","TEX","SS","1726","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Patrick Leonard","TB","3B,SS","1727","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Liberato","SEA","OF","1728","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alejo Lopez","CIN","SS","1729","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Lopez","CHC","OF","1730","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Drew Lugbauer","ATL","C","1731","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brennon Lund","LAA","OF","1732","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Connor Marabell","CLE","OF","1733","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ynmanol Marinez","MIA","SS","1734","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pedro Martinez, Jr.","DET","3B","1735","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Orlando Martinez","LAA","OF","1736","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nick Martini","PHI","OF","1737","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ernesto Martinez, Jr.","MIL","1B","1738","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tate Matheny","BOS","OF","1739","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chad McClanahan","MIL","3B","1740","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Keegan McGovern","SEA","OF","1741","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jake Meyers","HOU","OF","1742","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jalen Miller","ATL","SS","1743","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Braylin Minier","CIN","SS","1744","FA","17","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Coco Montes","COL","2B,SS","1745","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Darlin Moquete","STL","OF","1746","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tanner Murray","TB","SS","1747","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"James Nelson","MIA","3B","1748","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Robert Neustrom","BAL","OF","1749","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andre Nnebe","MIL","OF","1750","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lars Nootbaar","STL","OF","1751","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Amado Nunez","CHW","SS","1752","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rougned Odor","TEX","2B","1753","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Demi Orimoloye","MIL","OF","1754","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joseph Ortiz","BAL","SS","1755","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pedro Pages","STL","C","1756","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jermaine Palacios","MIN","3B","1757","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ronaiker Palma","COL","C","1758","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jarrett Parker","NYM","OF","1759","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jhoan Paulino","OAK","SS","1760","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joe Perez","HOU","3B","1761","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yonathan Perlaza","CHC","SS","1762","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Fabian Pertuz","CHC","SS","1763","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan Piron","COL","2B","1764","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Micah Pries","CLE","OF","1765","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Pujols","PHI","OF","1766","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luke Raley","LAD","OF","1767","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Abiezel Ramirez","TB","SS","1768","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chandler Redmond","STL","2B","1769","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jakson Reetz","WSH","C","1770","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Reyes","LAA","OF","1771","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luke Ritter","NYM","2B","1772","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Laz Rivera","CHW","SS","1773","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Anthony Rodriguez","SF","SS","1774","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Rodriguez","TEX","C","1775","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Rodriguez","CHW","2B","1776","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Keyber Rodriguez","TEX","SS","1777","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ronny Rodriguez","MIL","2B","1778","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joey Rose","ARI","3B","1779","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luis Rubio","ARI","SS","1780","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adrian Sanchez","WSH","3B","1781","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Sanchez","WSH","SS","1782","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brandon Sandoval","LAA","OF","1783","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Debby Santana","CIN","3B","1784","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Shane Sasaki","TB","OF","1785","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"J.J. Schwarz","OAK","C","1786","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Colton Shaver","HOU","C","1787","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jonathan Sierra","CHC","OF","1788","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Miguelangel Sierra","HOU","SS","1789","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Colin Simpson","COL","C","1790","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Malfrin Sosa","MIN","OF","1791","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lamar Sparks","BAL","OF","1792","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Josh Stephen","PHI","OF","1793","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cole Stobbe","PHI","SS","1794","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nick Tanielu","HOU","3B","1795","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dom Thompson-Williams","SEA","OF","1796","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chris Torres","MIA","SS","1797","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Raider Uceta","LAA","OF","1798","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Conner Uselton","PIT","OF","1799","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jesmuel Valentin","BAL","2B,3B","1800","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Felix Valerio","NYM","2B","1801","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yerdel Vargas","OAK","SS","1802","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jeremy Vasquez","NYM","1B","1803","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kevin Vicuna","TOR","SS","1804","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andy Weber","CHC","2B","1805","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jamie Westbrook","ARI","2B,SS","1806","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eric Williams","MIL","OF","1807","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Grant Witherspoon","TB","OF","1808","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin Wynns","BAL","C","1809","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Eric Yang","CIN","C","1810","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Wadye Ynfante","STL","OF","1811","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jared Young","CHC","2B","1812","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Justin Yurchak","CHW","3B","1813","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Andy Abad","MIL","1B","1814","FA","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dom Abbadessa","TOR","OF","1815","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alex Abbott","LAA","OF","1816","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mitch Abeita","NYY","C","1817","FA","34","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Reggie Abercrombie","HOU","OF","1818","FA","39","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brent Abernathy","WSH","2B","1819","FA","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Adam Abraham","CLE","3B","1820","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Abner Abreu","CLE","OF","1821","FA","31","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Esdras Abreu","TEX","OF","1822","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Juan Carlos Abreu","BOS","OF","1823","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mike Abreu","ARI","2B","1824","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Osvaldo Abreu","WSH","SS","1825","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jhohan Acevedo","STL","OF","1826","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Stiven Acevedo","BAL","OF","1827","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Yoneiry Acevedo","DET","2B","1828","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mayobanex Acosta","TB","C","1829","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Francisco Acuna","PIT","SS","1830","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"David Adams","TOR","3B","1831","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joe Aeilts","COL","OF","1832","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carlos Aguiar","MIN","OF","1833","FA","19","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"John Aiello","TOR","3B","1834","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jared Akins","MIN","OF","1835","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matthew Barefoot","HOU","OF","1836","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jose Briceno","LAA","C","1837","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peniel Brito","TOR","OF","1838","FA","17","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Quinn Brodey","NYM","OF,P","1839","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Elijah Cabell","MIL","OF","1840","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Fidel Castro","CIN","OF","1841","FA","21","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Derian Cruz","ATL","2B","1842","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Austin Davidson","WSH","2B,3B","1843","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brendan Donovan","STL","3B,OF","1844","FA","23","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Elijah Dunham","PIT","OF","1845","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Wander A. Franco","HOU","3B","1846","FA","24","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saul Garza","KC","C","1847","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joshua Graham","ATL","C,P","1848","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Patrick Kivlehan","TOR","OF","1849","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Matt Mervis","CHC","1B","1850","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Brian Navarreto","MIA","C","1851","FA","25","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ezequiel Pagan","CHC","OF","1852","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Alberto Rodriguez","TOR","OF","1853","FA","20","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Thomas Saggese","TEX","SS","1854","FA","18","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Luke Waddell","ARI","SS","1855","FA","22","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kacy Clemens","TOR","1B,P","1856","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Marco Hernandez","(N/A)","2B","1857","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Drew Jackson","(N/A)","SS","1858","FA","27","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ryan LaMarre","(N/A)","OF","1859","FA","32","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dustin Peterson","(N/A)","OF","1860","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Stevie Wilkerson","(N/A)","OF","1861","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mason Williams","(N/A)","OF","1862","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"JT Riddle","(N/A)","3B","1863","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joseph Odom","SEA","C","1864","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Socrates Brito","PIT","OF","1865","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Connor Joe","LAD","OF","1866","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Breyvic Valera","TOR","2B","1867","FA","28","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mike Freeman","CLE","3B","1868","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Bryan Holaday","BAL","C","1869","FA","33","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joe Hudson","SEA","C","1870","FA","29","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Nate Orf","OAK","SS","1871","FA","30","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Masahiro Abe","(N/A)","2B","1872","FA","42","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Shinnosuke Abe","(N/A)","C","1873","FA","41","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Michael Abreu","(N/A)","SS","1874","FA","26","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Michel Abreu","(N/A)","1B","1875","FA","41","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tony Abreu","(N/A)","2B","1876","FA","36","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
